error_code,item,0
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '06/15', 'price': '10,600'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '06/16', 'price': '10,400'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '06/17', 'price': '10,600'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '06/20', 'price': '9,600'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '06/21', 'price': '10,400'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '06/22', 'price': '10,800'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '06/23', 'price': '11,400'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '06/24', 'price': '10,600'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '06/27', 'price': '9,600'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '06/28', 'price': '9,000'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '06/29', 'price': '8,600'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '06/30', 'price': '12,000'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '07/01', 'price': '11,400'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '07/04', 'price': '10,400'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '05/09', 'price': '9,600'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '05/10', 'price': '9,400'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '05/11', 'price': '9,600'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '05/12', 'price': '9,600'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '05/13', 'price': '9,800'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '05/16', 'price': '9,200'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '05/17', 'price': '10,000'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '05/18', 'price': '10,400'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '05/19', 'price': '10,400'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '05/20', 'price': '10,600'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '05/23', 'price': '10,000'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '05/24', 'price': '10,000'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '05/25', 'price': '9,400'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '05/26', 'price': '8,400'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '05/27', 'price': '9,400'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '05/30', 'price': '9,000'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '05/31', 'price': '9,400'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '06/02', 'price': '10,000'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '06/03', 'price': '10,000'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '06/07', 'price': '10,400'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '06/08', 'price': '10,200'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '06/09', 'price': '9,400'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '06/10', 'price': '9,400'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '06/13', 'price': '9,200'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '06/14', 'price': '10,600'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '06/15', 'price': '10,600'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '06/16', 'price': '10,400'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '06/17', 'price': '10,600'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '06/20', 'price': '9,600'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '06/21', 'price': '10,400'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '06/22', 'price': '10,800'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '06/23', 'price': '11,400'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '06/24', 'price': '10,600'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '06/27', 'price': '9,600'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '06/28', 'price': '9,000'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '06/29', 'price': '8,600'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '06/30', 'price': '12,000'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '07/01', 'price': '11,400'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '07/04', 'price': '10,400'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '05/09', 'price': '7,167'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '05/10', 'price': '6,538'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '05/11', 'price': '6,500'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '05/12', 'price': '6,463'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '05/13', 'price': '6,383'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '05/16', 'price': '6,350'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '05/17', 'price': '6,408'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '05/18', 'price': '6,495'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '05/19', 'price': '6,656'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '05/20', 'price': '6,739'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '05/23', 'price': '5,317'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '05/24', 'price': '5,267'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '05/25', 'price': '5,233'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '05/26', 'price': '5,233'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '05/27', 'price': '5,267'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '05/30', 'price': '5,383'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '05/31', 'price': '5,333'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '06/02', 'price': '5,225'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '06/03', 'price': '5,267'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '06/07', 'price': '5,600'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '06/08', 'price': '5,677'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '06/09', 'price': '5,610'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '06/10', 'price': '5,527'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '06/13', 'price': '5,617'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '06/14', 'price': '5,660'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '06/15', 'price': '5,650'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '06/16', 'price': '5,650'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '06/17', 'price': '5,733'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '06/20', 'price': '5,633'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '06/21', 'price': '5,667'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '06/22', 'price': '5,800'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '06/23', 'price': '5,850'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '06/24', 'price': '5,850'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '06/27', 'price': '6,367'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '06/28', 'price': '6,467'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '06/29', 'price': '6,550'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '06/30', 'price': '6,523'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '07/01', 'price': '6,613'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '07/04', 'price': '6,617'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '05/09', 'price': '9,600'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '05/10', 'price': '9,400'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '05/11', 'price': '9,600'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '05/12', 'price': '9,600'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '05/13', 'price': '9,800'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '05/16', 'price': '9,200'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '05/17', 'price': '10,000'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '05/18', 'price': '10,400'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '05/19', 'price': '10,400'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '05/20', 'price': '10,600'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '05/23', 'price': '10,000'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '05/24', 'price': '10,000'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '05/25', 'price': '9,400'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '05/26', 'price': '8,400'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '05/27', 'price': '9,400'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '05/30', 'price': '9,000'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '05/31', 'price': '9,400'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '06/02', 'price': '10,000'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '06/03', 'price': '10,000'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '06/07', 'price': '10,400'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '06/08', 'price': '10,200'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '06/09', 'price': '9,400'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '06/10', 'price': '9,400'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '06/13', 'price': '9,200'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '06/14', 'price': '10,600'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '06/15', 'price': '10,600'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '06/16', 'price': '10,400'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '06/17', 'price': '10,600'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '06/20', 'price': '9,600'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '06/21', 'price': '10,400'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '06/22', 'price': '10,800'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '06/23', 'price': '11,400'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '06/24', 'price': '10,600'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '06/27', 'price': '9,600'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '06/28', 'price': '9,000'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '06/29', 'price': '8,600'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '06/30', 'price': '12,000'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '07/01', 'price': '11,400'}",
000,"{'itemname': '배추', 'kindname': '봄(10kg)', 'countyname': '서울', 'marketname': '가락도매', 'yyyy': '2022', 'regday': '07/04', 'price': '10,400'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '05/09', 'price': '9,600'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '05/10', 'price': '9,400'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '05/11', 'price': '9,600'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '05/12', 'price': '9,600'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '05/13', 'price': '9,800'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '05/16', 'price': '9,200'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '05/17', 'price': '10,000'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '05/18', 'price': '10,400'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '05/19', 'price': '10,400'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '05/20', 'price': '10,600'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '05/23', 'price': '10,000'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '05/24', 'price': '10,000'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '05/25', 'price': '9,400'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '05/26', 'price': '8,400'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '05/27', 'price': '9,400'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '05/30', 'price': '9,000'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '05/31', 'price': '9,400'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '06/02', 'price': '10,000'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '06/03', 'price': '10,000'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '06/07', 'price': '10,400'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '06/08', 'price': '10,200'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '06/09', 'price': '9,400'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '06/10', 'price': '9,400'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '06/13', 'price': '9,200'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '06/14', 'price': '10,600'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '06/15', 'price': '10,600'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '06/16', 'price': '10,400'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '06/17', 'price': '10,600'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '06/20', 'price': '9,600'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '06/21', 'price': '10,400'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '06/22', 'price': '10,800'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '06/23', 'price': '11,400'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '06/24', 'price': '10,600'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '06/27', 'price': '9,600'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '06/28', 'price': '9,000'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '06/29', 'price': '8,600'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '06/30', 'price': '12,000'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '07/01', 'price': '11,400'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평균', 'marketname': [], 'yyyy': '2022', 'regday': '07/04', 'price': '10,400'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '05/09', 'price': '7,167'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '05/10', 'price': '6,538'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '05/11', 'price': '6,500'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '05/12', 'price': '6,463'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '05/13', 'price': '6,383'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '05/16', 'price': '6,350'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '05/17', 'price': '6,408'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '05/18', 'price': '6,495'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '05/19', 'price': '6,656'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '05/20', 'price': '6,739'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '05/23', 'price': '5,317'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '05/24', 'price': '5,267'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '05/25', 'price': '5,233'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '05/26', 'price': '5,233'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '05/27', 'price': '5,267'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '05/30', 'price': '5,383'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '05/31', 'price': '5,333'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '06/02', 'price': '5,225'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '06/03', 'price': '5,267'}",
000,"{'itemname': [], 'kindname': [], 'countyname': '평년', 'marketname': [], 'yyyy': '2021', 'regday': '06/07', 'price': '5,600'}",
